stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
101614,1395,Kuivala E,,65.174872,25.576205,4,http://oulunliikenne.fi/1395,0,,Europe/Helsinki
101635,1486,Haipuskylä P,,65.134743,25.694296,3,http://oulunliikenne.fi/1486,0,,Europe/Helsinki
150157,2580,Pitkäkankaantie E,,64.94142,25.39673,3,http://oulunliikenne.fi/2580,0,,Europe/Helsinki
310719,4012,Liikkujantie E,,65.00197642616308,25.60864894740764,2,http://oulunliikenne.fi/4012,0,,Europe/Helsinki
121535,2009,Kalliola E,,65.02523100000002,25.487032,2,http://oulunliikenne.fi/2009,0,,Europe/Helsinki
189531,2942,Koivikko P,,64.816295,25.967353,4,http://oulunliikenne.fi/2942,0,,Europe/Helsinki
101705,1147,Pajarinperä E,,65.321511,25.545624,4,http://oulunliikenne.fi/1147,0,,Europe/Helsinki
169586,3117,Toppilansaarentie E2,,65.032039,25.42602,2,http://oulunliikenne.fi/3117,0,,Europe/Helsinki
101062,2691,Kempeleen yläaste P,,64.917046,25.477238,3,http://oulunliikenne.fi/2691,0,,Europe/Helsinki
98777,2977,Muhoksen keskusta E,,64.80723500000002,25.994831,4,http://oulunliikenne.fi/2977,0,,Europe/Helsinki
150058,2813,Ketolanperä P,,64.869575,25.587953,3,http://oulunliikenne.fi/2813,0,,Europe/Helsinki
301593,2768,Ketolanperäntie,,64.894887,25.546434,3,http://oulunliikenne.fi/2768,0,,Europe/Helsinki
184256,1224,Rajala P,,65.303567,25.54908,4,http://oulunliikenne.fi/1224,0,,Europe/Helsinki
307190,3321,Ritakierros E,,65.08381300000002,25.453834,2,http://oulunliikenne.fi/3321,0,,Europe/Helsinki
148495,1197,Jakkila E,,65.316217,25.350254,4,http://oulunliikenne.fi/1197,0,,Europe/Helsinki
183955,3174,Pesätie P,,64.952362,25.536037,2,http://oulunliikenne.fi/3174,0,,Europe/Helsinki
101524,1461,Luostarinvainio E,,65.146475,25.35153,3,http://oulunliikenne.fi/1461,0,,Europe/Helsinki
98804,8222,Parpala P,,64.7777,26.2948,5,http://oulunliikenne.fi/8222,0,,Europe/Helsinki
307136,3072,Lumijoen peruskoulu P,,64.84181700000002,25.179769,4,http://oulunliikenne.fi/3072,0,,Europe/Helsinki
101688,1177,Iin terveyskeskus P,,65.31923500000002,25.408156,4,http://oulunliikenne.fi/1177,0,,Europe/Helsinki
189729,2804,Laivurintie E,,64.87035,25.887555,4,http://oulunliikenne.fi/2804,0,,Europe/Helsinki
121087,2481,Kuukkelitie P,,64.96021,25.556948,2,http://oulunliikenne.fi/2481,0,,Europe/Helsinki
120930,2291,Suohaukka E,,64.98845,25.522958,2,http://oulunliikenne.fi/2291,0,,Europe/Helsinki
97687,1368,Jokela P,,65.182876,25.500822,4,http://oulunliikenne.fi/1368,0,,Europe/Helsinki
188710,3329,Susitie P,,65.033137,25.474909,2,http://oulunliikenne.fi/3329,0,,Europe/Helsinki
150071,2862,Bask E,,64.849524,25.636842,3,http://oulunliikenne.fi/2862,0,,Europe/Helsinki
309976,3391,Ritaharjun koulu E,,65.080248,25.456944,2,http://oulunliikenne.fi/3391,0,,Europe/Helsinki
101663,1652,Huttukylä th P,,65.079691,25.847289,3,http://oulunliikenne.fi/1652,0,,Europe/Helsinki
120687,1981,Nallikari P,,65.02825,25.415567,2,http://oulunliikenne.fi/1981,0,,Europe/Helsinki
98499,1621,Hamari P,,65.0889,25.676549,3,http://oulunliikenne.fi/1621,0,,Europe/Helsinki
307210,1957,Loimukoivunpuisto E,,65.03179657000167,25.56042662487392,2,http://oulunliikenne.fi/1957,0,,Europe/Helsinki
120358,1576,Lappotie E,,65.112915,25.33549,3,http://oulunliikenne.fi/1576,0,,Europe/Helsinki
101714,1215,Jakkukylä E,,65.309685,25.614854,4,http://oulunliikenne.fi/1215,0,,Europe/Helsinki
148099,2349,Eskelisentie E,,64.97885,25.628099,2,http://oulunliikenne.fi/2349,0,,Europe/Helsinki
120429,1632,Järvitie P,,65.08452,25.698715,3,http://oulunliikenne.fi/1632,0,,Europe/Helsinki
101097,8311,Potti E,,65.0599,24.8785,5,http://oulunliikenne.fi/8311,0,,Europe/Helsinki
169658,3094,Peuraniemi E,,64.830963,25.687692,4,http://oulunliikenne.fi/3094,0,,Europe/Helsinki
120945,2312,Kolehmaisentie P,,64.985344,25.577291,2,http://oulunliikenne.fi/2312,0,,Europe/Helsinki
190175,2579,Koura P,,64.940766,25.425393,3,http://oulunliikenne.fi/2579,0,,Europe/Helsinki
190222,2561,Lassila E,,64.945394,25.399158,3,http://oulunliikenne.fi/2561,0,,Europe/Helsinki
101011,2940,Hirvasniemi P,,64.825883,25.252645,4,http://oulunliikenne.fi/2940,0,,Europe/Helsinki
190168,2523,Lentokentän th E2,,64.955232,25.503347,2,http://oulunliikenne.fi/2523,0,,Europe/Helsinki
97713,1236,Liedes E,,65.30107700000002,25.374512,4,http://oulunliikenne.fi/1236,0,,Europe/Helsinki
120455,1681,Kuuselantie E,,65.077101,25.398012,2,http://oulunliikenne.fi/1681,0,,Europe/Helsinki
120756,2061,Kuparilammintie P,,65.017144,25.543478,2,http://oulunliikenne.fi/2061,0,,Europe/Helsinki
120842,2178,OYS asunnot P,,65.002921800294,25.52585884066798,2,http://oulunliikenne.fi/2178,0,,Europe/Helsinki
120626,1876,Menninkäisentie E,,65.043229,25.479259,2,http://oulunliikenne.fi/1876,0,,Europe/Helsinki
300419,1796,Puulinnanmaa P,,65.055656,25.462143,2,http://oulunliikenne.fi/1796,0,,Europe/Helsinki
120822,2151,Ratakatu P,,65.00718000000002,25.483325,2,http://oulunliikenne.fi/2151,0,,Europe/Helsinki
98782,2994,Leppiniemi th E,,64.80512400000002,26.011768,4,http://oulunliikenne.fi/2994,0,,Europe/Helsinki
101555,1800,Keulapuisto E,,65.055655,25.443515,2,http://oulunliikenne.fi/1800,0,,Europe/Helsinki
121089,2482,Sadekuja P,,64.959767,25.552971,2,http://oulunliikenne.fi/2482,0,,Europe/Helsinki
120974,2342,Jättikivenkatu E,,64.981835,25.569617,2,http://oulunliikenne.fi/2342,0,,Europe/Helsinki
120395,1616,Timolantie P,,65.09424300000002,25.420599,2,http://oulunliikenne.fi/1616,0,,Europe/Helsinki
190180,8320,Päätalo P,,65.0536,24.7926,5,http://oulunliikenne.fi/8320,0,,Europe/Helsinki
150082,2929,Aaltomaa P,,64.825558,25.688228,4,http://oulunliikenne.fi/2929,0,,Europe/Helsinki
101736,1089,Kaisto P (PP),,65.346367,25.746334,5,http://oulunliikenne.fi/1089,0,,Europe/Helsinki
120317,1528,Sammaloja E,,65.125016,25.755118,3,http://oulunliikenne.fi/1528,0,,Europe/Helsinki
101671,8004,Ruunakangas P,,65.14776500000002,25.782307,3,http://oulunliikenne.fi/8004,0,,Europe/Helsinki
101130,8345,Kittiläntie P,,65.0081,24.6881,5,http://oulunliikenne.fi/8345,0,,Europe/Helsinki
120606,1856,Tuiskutie P,,65.044352,25.588311,2,http://oulunliikenne.fi/1856,0,,Europe/Helsinki
101269,1849,Lamu P,,65.04053500000002,25.888684,4,http://oulunliikenne.fi/1849,0,,Europe/Helsinki
101517,1428,Viikki P,,65.167293,25.347847,3,http://oulunliikenne.fi/1428,0,,Europe/Helsinki
98792,8209,Torpparintie P,,64.7923,26.0921,5,http://oulunliikenne.fi/8209,0,,Europe/Helsinki
101653,1524,Korkeamaantie P,,65.12382700000002,25.792873,3,http://oulunliikenne.fi/1524,0,,Europe/Helsinki
101036,3023,Myllykuja E,,64.808148,25.392719,4,http://oulunliikenne.fi/3023,0,,Europe/Helsinki
120721,2024,Yrjänäntie P,,65.02345800000002,25.530465,2,http://oulunliikenne.fi/2024,0,,Europe/Helsinki
150158,2575,Pitkäkankaantie P2,,64.942396,25.397327,3,http://oulunliikenne.fi/2575,0,,Europe/Helsinki
121035,2420,Heikkilänkangas E,,64.96853400000002,25.607832,2,http://oulunliikenne.fi/2420,0,,Europe/Helsinki
120641,1917,Tupasvillatie P,,65.036743,25.573916,2,http://oulunliikenne.fi/1917,0,,Europe/Helsinki
183967,3180,Savotta-aukio P,,64.944861,25.572923,2,http://oulunliikenne.fi/3180,0,,Europe/Helsinki
190215,2884,Tupoksentie P,,64.84267800000002,25.474214,4,http://oulunliikenne.fi/2884,0,,Europe/Helsinki
101099,8313,Pököntien th P,,65.0612,24.8671,5,http://oulunliikenne.fi/8313,0,,Europe/Helsinki
101262,1883,Jääkärintie E,,65.038962,25.702338,3,http://oulunliikenne.fi/1883,0,,Europe/Helsinki
309968,2549,Kaislaranta E,,64.953067,25.393227,3,http://oulunliikenne.fi/2549,0,,Europe/Helsinki
120981,2353,Kangasrinne E,,64.978743,25.582176,2,http://oulunliikenne.fi/2353,0,,Europe/Helsinki
97686,2944,Temmesjoki E,,64.823263,25.450753,4,http://oulunliikenne.fi/2944,0,,Europe/Helsinki
148110,2431,Peräkylä th P,,64.963079,25.691004,3,http://oulunliikenne.fi/2431,0,,Europe/Helsinki
101073,2428,Väliranta P,,64.968099,25.356949,3,http://oulunliikenne.fi/2428,0,,Europe/Helsinki
98734,2726,Harakkamäki E,,64.905514,25.789765,3,http://oulunliikenne.fi/2726,0,,Europe/Helsinki
120786,2098,Raksila P,,65.011819,25.490549,2,http://oulunliikenne.fi/2098,0,,Europe/Helsinki
150095,3044,Korkala E,,64.786517,25.693449,4,http://oulunliikenne.fi/3044,0,,Europe/Helsinki
120713,2013,Merikoskenkatu E2,,65.024726,25.469128,2,http://oulunliikenne.fi/2013,0,,Europe/Helsinki
190196,1573,Holstinmäki P,,65.114515,25.381683,3,http://oulunliikenne.fi/1573,0,,Europe/Helsinki
101533,1556,Hietalanmäki P,,65.119458,25.375036,3,http://oulunliikenne.fi/1556,0,,Europe/Helsinki
190227,2447,Santaniemi P,,64.968329,25.25854,3,http://oulunliikenne.fi/2447,0,,Europe/Helsinki
150090,3000,Tulilanton th P,,64.806383,25.707242,4,http://oulunliikenne.fi/3000,0,,Europe/Helsinki
120374,1594,Seelannintie E,,65.09893,25.419363,2,http://oulunliikenne.fi/1594,0,,Europe/Helsinki
148189,2803,Laivurintie P,,64.870732,25.887117,4,http://oulunliikenne.fi/2803,0,,Europe/Helsinki
98737,2765,Oulun ja Muhoksen raja P,,64.892815,25.807969,4,http://oulunliikenne.fi/2765,0,,Europe/Helsinki
121077,2470,Kivitaskunkuja E,,64.96114,25.559502,2,http://oulunliikenne.fi/2470,0,,Europe/Helsinki
184257,1223,Rajala E,,65.303438,25.54868,4,http://oulunliikenne.fi/1223,0,,Europe/Helsinki
121215,2646,Lentoasema,,64.928551,25.374482,3,http://oulunliikenne.fi/2646,0,,Europe/Helsinki
120830,2163,Sarkkapuisto E,,65.005113,25.529629,2,http://oulunliikenne.fi/2163,0,,Europe/Helsinki
101515,1424,Revontie P,,65.172083,25.350238,3,http://oulunliikenne.fi/1424,0,,Europe/Helsinki
120741,2046,Koivumaantien ostoskeskus P,,65.019639,25.551914,2,http://oulunliikenne.fi/2046,0,,Europe/Helsinki
189278,3341,Tyrnävä,,64.764546,25.651217,4,http://oulunliikenne.fi/3341,0,,Europe/Helsinki
148174,2757,Roininen E,,64.89341400000002,25.853427,4,http://oulunliikenne.fi/2757,0,,Europe/Helsinki
150375,1166,Haminan koulu P,,65.322759,25.375213,4,http://oulunliikenne.fi/1166,0,,Europe/Helsinki
150376,1165,Haminan koulu E,,65.322701,25.373993,4,http://oulunliikenne.fi/1165,0,,Europe/Helsinki
301899,2230,Knuutilanranta E,,64.995778,25.558633,2,http://oulunliikenne.fi/2230,0,,Europe/Helsinki
101272,1847,Ahmasjärventie E,,65.039599,25.901653,4,http://oulunliikenne.fi/1847,0,,Europe/Helsinki
148226,2863,Montan leirintäalue E,,64.842458,26.007658,4,http://oulunliikenne.fi/2863,0,,Europe/Helsinki
189585,8220,Uutela P,,64.7819,26.2649,5,http://oulunliikenne.fi/8220,0,,Europe/Helsinki
185120,2687,Linnakangastalo P,,64.923112,25.557633,3,http://oulunliikenne.fi/2687,0,,Europe/Helsinki
150051,2790,Kerttula E,,64.886821,25.563866,3,http://oulunliikenne.fi/2790,0,,Europe/Helsinki
307139,2239,Tyrnäväntie E,,64.996054,25.458278,1,http://oulunliikenne.fi/2239,0,,Europe/Helsinki
101233,3053,Kotimetsä P,,64.775393,25.679248,4,http://oulunliikenne.fi/3053,0,,Europe/Helsinki
150368,1322,Kiimingintien th P,,65.193378,25.447562,4,http://oulunliikenne.fi/1322,0,,Europe/Helsinki
101549,1709,Kuivasojan koulu E,,65.07264600000002,25.409314,2,http://oulunliikenne.fi/1709,0,,Europe/Helsinki
120795,2108,OYS E,,65.0108,25.518753,2,http://oulunliikenne.fi/2108,0,,Europe/Helsinki
98765,2902,Huovisentie E,,64.82933800000002,25.923079,4,http://oulunliikenne.fi/2902,0,,Europe/Helsinki
101643,1481,Lukkarintie P,,65.13318700000002,25.752839,3,http://oulunliikenne.fi/1481,0,,Europe/Helsinki
101528,1517,Isohätälä E,,65.131715,25.357922,3,http://oulunliikenne.fi/1517,0,,Europe/Helsinki
190427,3337,Zeppelinin ramppi P,,64.904454,25.536684,3,http://oulunliikenne.fi/3337,0,,Europe/Helsinki
120809,2126,Linja-autoasema P,,65.008839,25.484227,2,http://oulunliikenne.fi/2126,0,,Europe/Helsinki
187987,2542,Lepola E,,64.951872,25.508297,2,http://oulunliikenne.fi/2542,0,,Europe/Helsinki
148122,2526,Turkka P,,64.94967800000002,25.729558,3,http://oulunliikenne.fi/2526,0,,Europe/Helsinki
150355,1267,Ukkolanperän th E2,,65.2295,25.361,3,http://oulunliikenne.fi/1267,0,,Europe/Helsinki
183968,3181,Lähimetsä P,,64.946576,25.57023,2,http://oulunliikenne.fi/3181,0,,Europe/Helsinki
98711,2441,Konttisenkangas E,,64.963341,25.635224,2,http://oulunliikenne.fi/2441,0,,Europe/Helsinki
101080,2397,Kelanmutka P,,64.974212,25.308192,3,http://oulunliikenne.fi/2397,0,,Europe/Helsinki
152751,1805,Puuperäntie P,,65.051633,25.627437,2,http://oulunliikenne.fi/1805,0,,Europe/Helsinki
116064,2180,Harjapuisto E,,65.00335,25.463291,2,http://oulunliikenne.fi/2180,0,,Europe/Helsinki
121055,2445,Jousenkaari E,,64.96558400000002,25.537644,2,http://oulunliikenne.fi/2445,0,,Europe/Helsinki
120753,2058,Nahkatehtaankatu P,,65.019473,25.485385,2,http://oulunliikenne.fi/2058,0,,Europe/Helsinki
121041,2427,Väliranta E,,64.968705,25.3549,3,http://oulunliikenne.fi/2427,0,,Europe/Helsinki
153149,3027,Värminkosken th P2,,64.807362,25.398807,4,http://oulunliikenne.fi/3027,0,,Europe/Helsinki
120755,2060,Raatti P,,65.020482,25.468162,2,http://oulunliikenne.fi/2060,0,,Europe/Helsinki
189586,8233,Kotikuja P,,64.7747,26.3998,5,http://oulunliikenne.fi/8233,0,,Europe/Helsinki
148489,1209,Partanen P,,65.310196,25.590652,4,http://oulunliikenne.fi/1209,0,,Europe/Helsinki
97706,1255,Hätälä P,,65.269741,25.362947,4,http://oulunliikenne.fi/1255,0,,Europe/Helsinki
101743,1075,Keskikylä P,,65.359816,25.781775,5,http://oulunliikenne.fi/1075,0,,Europe/Helsinki
189530,2919,Tyrnävän th P,,64.824007,25.937719,4,http://oulunliikenne.fi/2919,0,,Europe/Helsinki
120707,2006,Laamannintie E,,65.02371,25.513348,2,http://oulunliikenne.fi/2006,0,,Europe/Helsinki
148097,2311,Sanginjoen th E,,64.983375,25.618777,2,http://oulunliikenne.fi/2311,0,,Europe/Helsinki
101534,1557,Hietalanmäki E,,65.119235,25.375092,3,http://oulunliikenne.fi/1557,0,,Europe/Helsinki
120986,2359,Kivipellon aukio P,,64.977563,25.586348,2,http://oulunliikenne.fi/2359,0,,Europe/Helsinki
171807,2347,Joulumerkinpolku P,,64.981077,25.483702,2,http://oulunliikenne.fi/2347,0,,Europe/Helsinki
183984,3197,Kuivasrannanaukio P,,65.076187,25.452713,2,http://oulunliikenne.fi/3197,0,,Europe/Helsinki
120083,1276,Heinonpolku E,,65.222033,25.300878,3,http://oulunliikenne.fi/1276,0,,Europe/Helsinki
308266,2751,Kitulankuja E,,64.900503,25.542368,3,http://oulunliikenne.fi/2751,0,,Europe/Helsinki
120544,1770,Yliopisto P,,65.058942,25.469927,2,http://oulunliikenne.fi/1770,0,,Europe/Helsinki
120519,1745,Kukkonen E,,65.062598,25.495156,2,http://oulunliikenne.fi/1745,0,,Europe/Helsinki
120503,1729,Poukamapolku P,,65.06672500000002,25.499663,2,http://oulunliikenne.fi/1729,0,,Europe/Helsinki
101040,3138,Lumijoentie E,,64.806566,25.410069,4,http://oulunliikenne.fi/3138,0,,Europe/Helsinki
120823,2152,Teuvo Pakkala P,,65.006364,25.486997,2,http://oulunliikenne.fi/2152,0,,Europe/Helsinki
101294,1913,Ukonkangas E,,65.02990800000002,26.114857,4,http://oulunliikenne.fi/1913,0,,Europe/Helsinki
121326,2878,Murron koulu P,,64.841903,25.670044,4,http://oulunliikenne.fi/2878,0,,Europe/Helsinki
164367,3106,Nupputie E,,65.072948,25.459705,2,http://oulunliikenne.fi/3106,0,,Europe/Helsinki
120371,1591,Valkoherukkatie P,,65.100314,25.41445,2,http://oulunliikenne.fi/1591,0,,Europe/Helsinki
120788,2100,Rautatieasema E,,65.01216100000002,25.48353,2,http://oulunliikenne.fi/2100,0,,Europe/Helsinki
98484,1819,Alavantie P,,65.048874,25.589262,2,http://oulunliikenne.fi/1819,0,,Europe/Helsinki
120702,2000,Etupääntie E,,65.024232,25.564907,2,http://oulunliikenne.fi/2000,0,,Europe/Helsinki
150163,2544,Karhuoja P,,64.951312,25.390593,3,http://oulunliikenne.fi/2544,0,,Europe/Helsinki
121067,2459,Kuukkelipolku P,,64.963812,25.549153,2,http://oulunliikenne.fi/2459,0,,Europe/Helsinki
148037,3084,Veturitie E,,64.801625,26.012948,4,http://oulunliikenne.fi/3084,0,,Europe/Helsinki
121166,2581,Pitkäkankaantie P,,64.941971,25.395364,3,http://oulunliikenne.fi/2581,0,,Europe/Helsinki
148086,2067,Hiukkavaara E,,65.015109,25.564061,2,http://oulunliikenne.fi/2067,0,,Europe/Helsinki
169623,2512,Kaakkurin koulu E,,64.955534,25.532879,2,http://oulunliikenne.fi/2512,0,,Europe/Helsinki
183963,3178,Ostomiehentie P,,64.94781,25.542063,2,http://oulunliikenne.fi/3178,0,,Europe/Helsinki
121327,2979,Muhos,,64.80663798335156,25.99103755844336,4,http://oulunliikenne.fi/2979,0,,Europe/Helsinki
184041,2131,Virastotalo,,65.010214,25.465102,2,http://oulunliikenne.fi/2131,0,,Europe/Helsinki
120423,1645,Kaijantie E,,65.088622,25.41087,2,http://oulunliikenne.fi/1645,0,,Europe/Helsinki
120865,2203,Svaanintie P,,64.99997500000002,25.532647,2,http://oulunliikenne.fi/2203,0,,Europe/Helsinki
148009,3037,Kasvi E,,64.793245,25.624873,4,http://oulunliikenne.fi/3037,0,,Europe/Helsinki
148430,1361,Pentintie P,,65.184006,25.490981,4,http://oulunliikenne.fi/1361,0,,Europe/Helsinki
101504,1280,Taatanperän th E,,65.215464,25.369552,3,http://oulunliikenne.fi/1280,0,,Europe/Helsinki
98781,2993,Leppiniemi th P,,64.805029,26.012192,4,http://oulunliikenne.fi/2993,0,,Europe/Helsinki
101672,1070,Yli-Iin vanhainkoti E,,65.36241200000002,25.821759,5,http://oulunliikenne.fi/1070,0,,Europe/Helsinki
120302,1507,Sammalkuja P,,65.12864,25.76266,3,http://oulunliikenne.fi/1507,0,,Europe/Helsinki
150318,1407,Herralankuja E,,65.177035,25.348564,3,http://oulunliikenne.fi/1407,0,,Europe/Helsinki
101092,8306,Vaski E,,65.03530000000002,24.9765,5,http://oulunliikenne.fi/8306,0,,Europe/Helsinki
120287,1492,Viitanmäki E,,65.131179,25.765951,3,http://oulunliikenne.fi/1492,0,,Europe/Helsinki
148046,2941,Toivolakoti P,,64.81711039759502,26.03101747076533,4,http://oulunliikenne.fi/2941,0,,Europe/Helsinki
101276,1930,Hautasuo th E,,65.030666,25.971211,4,http://oulunliikenne.fi/1930,0,,Europe/Helsinki
101086,2356,Pajuniemi E,,64.982373,25.270362,3,http://oulunliikenne.fi/2356,0,,Europe/Helsinki
120710,2011,Myllytie E,,65.025272,25.476886,2,http://oulunliikenne.fi/2011,0,,Europe/Helsinki
148459,1300,Vahtola E,,65.206689,25.331009,3,http://oulunliikenne.fi/1300,0,,Europe/Helsinki
101120,8335,Rantatien th P,,65.02,24.7411,5,http://oulunliikenne.fi/8335,0,,Europe/Helsinki
150083,2928,Aaltomaa E,,64.825074,25.688252,4,http://oulunliikenne.fi/2928,0,,Europe/Helsinki
190202,1568,Oikoreitti P,,65.07014,25.8558,3,http://oulunliikenne.fi/1568,0,,Europe/Helsinki
98703,2343,Maikkulantien th P,,64.98028100000002,25.563747,2,http://oulunliikenne.fi/2343,0,,Europe/Helsinki
120509,1735,Kerttulanpuisto P,,65.064718,25.507151,2,http://oulunliikenne.fi/1735,0,,Europe/Helsinki
101237,8084,Ala-Siira E,,64.779382,25.71222,4,http://oulunliikenne.fi/8084,0,,Europe/Helsinki
98501,1597,Jääli th P,,65.094678,25.682666,3,http://oulunliikenne.fi/1597,0,,Europe/Helsinki
101271,1848,Ahmasjärventie P,,65.039818,25.89967,4,http://oulunliikenne.fi/1848,0,,Europe/Helsinki
120409,1631,Kaarnalenkki P,,65.084891,25.71467,3,http://oulunliikenne.fi/1631,0,,Europe/Helsinki
150360,1278,Häyrysenniemi th E,,65.219867,25.333386,3,http://oulunliikenne.fi/1278,0,,Europe/Helsinki
152760,1841,Polvisuontie P,,65.045596,25.64718,2,http://oulunliikenne.fi/1841,0,,Europe/Helsinki
171800,2412,Vesalantie E,,64.970997,25.491178,2,http://oulunliikenne.fi/2412,0,,Europe/Helsinki
171360,2716,Kempele E,,64.912087,25.505816,3,http://oulunliikenne.fi/2716,0,,Europe/Helsinki
120619,1855,Nietospolku P,,65.042673,25.594835,2,http://oulunliikenne.fi/1855,0,,Europe/Helsinki
120086,1283,Laitakarintie P,,65.216516,25.300078,3,http://oulunliikenne.fi/1283,0,,Europe/Helsinki
171811,2415,Keskipiiri E,,64.973233,25.328843,3,http://oulunliikenne.fi/2415,0,,Europe/Helsinki
148447,1336,Keiska P2,,65.192892,25.366178,3,http://oulunliikenne.fi/1336,0,,Europe/Helsinki
150357,1269,Parkumäki P,,65.227536,25.353539,3,http://oulunliikenne.fi/1269,0,,Europe/Helsinki
310860,3405,Siiposuo E,,65.086763,25.463952,2,http://oulunliikenne.fi/3405,0,,Europe/Helsinki
101104,8318,Hyypänmäki E,,65.057,24.8041,5,http://oulunliikenne.fi/8318,0,,Europe/Helsinki
98760,2881,Rönköntie P,,64.837424,25.908785,4,http://oulunliikenne.fi/2881,0,,Europe/Helsinki
101610,1399,Taipaleenkylä,,65.17568300000002,25.554051,4,http://oulunliikenne.fi/1399,0,,Europe/Helsinki
184174,3215,Kaupungintalo City,,65.013648,25.471948,1,http://oulunliikenne.fi/3215,0,,Europe/Helsinki
183961,3176,Ukkoherrantie P,,64.950017,25.543868,2,http://oulunliikenne.fi/3176,0,,Europe/Helsinki
150356,1268,Parkumäki E,,65.227718,25.353763,3,http://oulunliikenne.fi/1268,0,,Europe/Helsinki
121505,1925,Lämpövoimala E,,65.03790600000002,25.44317,2,http://oulunliikenne.fi/1925,0,,Europe/Helsinki
231937,3317,Onkamontie P,,65.191765,25.474843,4,http://oulunliikenne.fi/3317,0,,Europe/Helsinki
120410,1651,Järvitie E,,65.084441,25.69891,3,http://oulunliikenne.fi/1651,0,,Europe/Helsinki
150060,2817,Rasila P,,64.867074,25.597599,3,http://oulunliikenne.fi/2817,0,,Europe/Helsinki
120772,2081,Peltola E,,65.01301,25.526267,2,http://oulunliikenne.fi/2081,0,,Europe/Helsinki
101235,8082,Haarankauppa I,,64.782948,25.6929,4,http://oulunliikenne.fi/8082,0,,Europe/Helsinki
101530,1522,Kello E,,65.129341,25.359027,3,http://oulunliikenne.fi/1522,0,,Europe/Helsinki
150256,1728,Kivikankaankuja E,,65.06587500000002,25.517054,2,http://oulunliikenne.fi/1728,0,,Europe/Helsinki
150362,1284,Martinniemi th P,,65.214315,25.331063,3,http://oulunliikenne.fi/1284,0,,Europe/Helsinki
121054,2444,Tiaisrinne P,,64.964347,25.555306,2,http://oulunliikenne.fi/2444,0,,Europe/Helsinki
307145,3362,Miessuontie P,,64.93050700000002,25.563641,3,http://oulunliikenne.fi/3362,0,,Europe/Helsinki
304237,2177,Professorintie E,,65.010069,25.506905,2,http://oulunliikenne.fi/2177,0,,Europe/Helsinki
183970,3191,Lähimetsäntie P,,64.948529,25.565301,2,http://oulunliikenne.fi/3191,0,,Europe/Helsinki
120623,1873,Järvenkorventie P,,65.041794,25.49875,2,http://oulunliikenne.fi/1873,0,,Europe/Helsinki
184142,3247,Kiviharjunkuja P,,65.008324,25.513313,1,http://oulunliikenne.fi/3247,0,,Europe/Helsinki
169845,3143,Pikku Karhu E,,65.041026,25.612461,2,http://oulunliikenne.fi/3143,0,,Europe/Helsinki
120782,2094,Kontinkangas P,,65.011775,25.514818,2,http://oulunliikenne.fi/2094,0,,Europe/Helsinki
184143,3246,Kiviharjunkuja E,,65.008436,25.512861,1,http://oulunliikenne.fi/3246,0,,Europe/Helsinki
98773,2943,Koivikko E,,64.815684,25.968387,4,http://oulunliikenne.fi/2943,0,,Europe/Helsinki
187974,1919,Huonesuo th P,,65.037482,25.552794,2,http://oulunliikenne.fi/1919,0,,Europe/Helsinki
120522,1748,Kukkonen P,,65.062472,25.495184,2,http://oulunliikenne.fi/1748,0,,Europe/Helsinki
150381,1186,Ellala P,,65.319356,25.360058,4,http://oulunliikenne.fi/1186,0,,Europe/Helsinki
148196,2823,Määttä Könö P,,64.85938,25.90469,4,http://oulunliikenne.fi/2823,0,,Europe/Helsinki
120904,2250,Sorsatie E,,64.993505,25.495483,2,http://oulunliikenne.fi/2250,0,,Europe/Helsinki
120751,2040,Koskenniska P,,65.020352,25.493356,2,http://oulunliikenne.fi/2040,0,,Europe/Helsinki
307146,3363,Miessuontie E,,64.930071,25.562932,3,http://oulunliikenne.fi/3363,0,,Europe/Helsinki
101076,2414,Heikola E,,64.971986,25.344913,3,http://oulunliikenne.fi/2414,0,,Europe/Helsinki
148017,3063,Ahintie E,,64.769567,25.646973,4,http://oulunliikenne.fi/3063,0,,Europe/Helsinki
120723,2027,Nokkalantie E,,65.023575,25.505206,2,http://oulunliikenne.fi/2027,0,,Europe/Helsinki
97720,1162,Iin Hamina E,,65.321703,25.37794,4,http://oulunliikenne.fi/1162,0,,Europe/Helsinki
148176,2771,Käpykankaantie P,,64.887716,25.861397,4,http://oulunliikenne.fi/2771,0,,Europe/Helsinki
120583,1816,Suolamännyntie P,,65.053021,25.430135,2,http://oulunliikenne.fi/1816,0,,Europe/Helsinki
101081,2400,Ervastinkylä P,,64.973906,25.301793,3,http://oulunliikenne.fi/2400,0,,Europe/Helsinki
120774,2083,Heikinkatu P,,65.013611,25.484105,2,http://oulunliikenne.fi/2083,0,,Europe/Helsinki
171262,1249,Sorosenperän th P,,65.288311,25.372876,4,http://oulunliikenne.fi/1249,0,,Europe/Helsinki
190178,2402,Ervastintörmä P,,64.975118,25.288498,3,http://oulunliikenne.fi/2402,0,,Europe/Helsinki
120578,1811,Ruotutie P,,65.05151600000002,25.602229,2,http://oulunliikenne.fi/1811,0,,Europe/Helsinki
101500,1264,Luukela E,,65.23283600000002,25.360739,3,http://oulunliikenne.fi/1264,0,,Europe/Helsinki
